STATE,CLASS,GENDER,AGE,PAID
12.0,6.0,0.0,73,961.89
11.0,6.0,0.0,73,932.41
11.0,6.0,0.0,73,904.23
10.0,0.0,1.0,73,893.56
3.0,6.0,1.0,73,893.03
1.0,15.0,1.0,73,855.15
11.0,6.0,1.0,73,843.69
11.0,7.0,0.0,73,841.85
3.0,6.0,0.0,73,838.57
12.0,1.0,0.0,73,828.13
11.0,6.0,0.0,73,821.63
5.0,1.0,0.0,73,774.64
1.0,6.0,0.0,73,773.68
12.0,1.0,0.0,73,771.51
4.0,6.0,1.0,73,754.31
4.0,6.0,0.0,73,745.61
11.0,1.0,1.0,73,740.38
10.0,0.0,1.0,73,736.7
3.0,1.0,1.0,73,726.69
11.0,6.0,0.0,73,724.77
11.0,6.0,0.0,73,709.59
11.0,0.0,0.0,73,706.2
4.0,6.0,0.0,73,694.91
5.0,8.0,1.0,73,693.13
3.0,1.0,1.0,73,672.78
11.0,7.0,0.0,73,661.55
4.0,7.0,1.0,73,651.27
11.0,1.0,1.0,73,621.56
1.0,6.0,0.0,73,586.14
3.0,1.0,0.0,73,584.83
11.0,1.0,1.0,73,579.85
1.0,6.0,1.0,73,564.93
11.0,6.0,0.0,73,564.05
11.0,6.0,1.0,73,551.78
1.0,1.0,1.0,73,549.77
1.0,6.0,0.0,73,540.0
1.0,1.0,1.0,73,539.08
11.0,1.0,1.0,73,537.65
9.0,6.0,0.0,73,522.94
3.0,6.0,0.0,73,516.06
0.0,1.0,0.0,73,505.2
9.0,0.0,0.0,73,503.49
11.0,6.0,1.0,73,500.0
5.0,6.0,0.0,73,497.85
11.0,1.0,1.0,73,495.81
10.0,6.0,0.0,73,492.69
1.0,1.0,0.0,73,491.63
2.0,1.0,1.0,73,485.84
11.0,15.0,1.0,73,480.0
1.0,1.0,0.0,73,471.9
1.0,1.0,0.0,73,471.19
11.0,3.0,1.0,73,468.2
11.0,0.0,1.0,73,446.71
3.0,6.0,1.0,73,441.8
11.0,7.0,1.0,73,419.15
4.0,3.0,1.0,73,403.3
3.0,6.0,0.0,73,398.99
3.0,1.0,1.0,73,398.1
1.0,6.0,1.0,73,384.97
2.0,6.0,1.0,73,378.57
1.0,0.0,0.0,73,375.0
11.0,1.0,0.0,73,365.89
1.0,6.0,1.0,73,359.83
11.0,6.0,1.0,73,358.7
2.0,1.0,1.0,73,348.09
11.0,1.0,1.0,73,346.63
1.0,1.0,1.0,73,343.15
11.0,1.0,1.0,73,339.72
11.0,0.0,1.0,73,337.78
11.0,6.0,0.0,73,336.83
4.0,6.0,1.0,73,294.83
11.0,5.0,1.0,73,284.54
11.0,6.0,0.0,73,228.0
6.0,1.0,1.0,73,221.3
11.0,1.0,1.0,73,196.14
6.0,6.0,1.0,73,177.6
2.0,6.0,1.0,73,177.42
11.0,4.0,1.0,73,168.53
1.0,0.0,0.0,73,152.12
3.0,1.0,1.0,73,149.85
2.0,1.0,1.0,73,146.25
11.0,6.0,1.0,73,139.79
4.0,6.0,1.0,73,131.76
0.0,15.0,1.0,73,73.54
5.0,15.0,1.0,73,50.0
11.0,6.0,0.0,73,41.12
11.0,0.0,1.0,73,22.79
9.0,6.0,0.0,72,33137.5
8.0,3.0,1.0,72,16161.53
11.0,6.0,1.0,72,15031.42
1.0,3.0,0.0,72,11511.81
3.0,1.0,1.0,72,9960.93
1.0,6.0,0.0,72,7293.43
12.0,1.0,1.0,72,7017.57
4.0,6.0,1.0,72,6613.76
11.0,6.0,1.0,72,6466.1
10.0,1.0,0.0,72,6283.59
0.0,7.0,0.0,72,6258.64
3.0,6.0,1.0,72,5794.99
11.0,6.0,0.0,72,4750.0
12.0,1.0,1.0,72,4710.29
2.0,6.0,0.0,72,4551.51
3.0,6.0,1.0,72,4188.37
4.0,6.0,1.0,72,4184.44
1.0,6.0,1.0,72,4006.3
6.0,0.0,1.0,72,3816.26
1.0,1.0,1.0,72,3754.51
11.0,6.0,0.0,72,3495.14
11.0,0.0,1.0,72,3324.48
11.0,3.0,0.0,72,3140.66
11.0,6.0,0.0,72,3090.25
1.0,1.0,1.0,72,3065.0
11.0,6.0,1.0,72,3029.44
5.0,6.0,0.0,72,3000.0
11.0,6.0,0.0,72,2840.67
1.0,6.0,0.0,72,2542.46
12.0,6.0,1.0,72,2541.47
1.0,1.0,0.0,72,2525.65
3.0,6.0,1.0,72,2504.55
1.0,6.0,1.0,72,2313.75
11.0,6.0,1.0,72,2276.74
1.0,6.0,1.0,72,2176.36
11.0,6.0,0.0,72,2137.4
2.0,5.0,1.0,72,2110.88
1.0,1.0,1.0,72,2106.46
11.0,7.0,0.0,72,2093.36
12.0,1.0,1.0,72,2050.74
3.0,6.0,0.0,72,1983.49
11.0,6.0,1.0,72,1971.75
1.0,6.0,1.0,72,1956.0
5.0,1.0,1.0,72,1914.81
4.0,8.0,1.0,72,1870.58
12.0,6.0,1.0,72,1789.15
12.0,1.0,0.0,72,1747.35
12.0,6.0,1.0,72,1725.53
12.0,6.0,0.0,72,1717.59
12.0,6.0,0.0,72,1692.18
10.0,14.0,1.0,72,1655.51
11.0,1.0,0.0,72,1650.0
1.0,6.0,0.0,72,1622.73
12.0,1.0,1.0,72,1599.63
3.0,15.0,1.0,72,1559.85
12.0,6.0,0.0,72,1552.65
2.0,6.0,1.0,72,1550.0
4.0,1.0,0.0,72,1533.34
12.0,5.0,1.0,72,1521.74
2.0,1.0,1.0,72,1518.12
11.0,6.0,0.0,72,1516.48
12.0,6.0,1.0,72,1497.35
4.0,6.0,1.0,72,1396.66
4.0,6.0,1.0,72,1379.9
11.0,6.0,0.0,72,1366.86
4.0,6.0,1.0,72,1365.8
11.0,6.0,1.0,72,1311.22
11.0,6.0,0.0,72,1310.25
11.0,6.0,1.0,72,1188.97
4.0,0.0,1.0,72,1188.74
1.0,6.0,1.0,72,1185.87
11.0,1.0,0.0,72,1159.03
12.0,6.0,1.0,72,1117.01
4.0,0.0,1.0,72,1116.25
11.0,0.0,1.0,72,1115.89
1.0,1.0,1.0,72,1110.83
11.0,1.0,0.0,72,1098.29
8.0,1.0,1.0,72,1094.48
12.0,6.0,0.0,72,1093.93
11.0,6.0,0.0,72,1088.73
1.0,0.0,1.0,72,1074.35
11.0,1.0,1.0,72,1045.19
5.0,8.0,1.0,72,1043.75
11.0,1.0,1.0,72,1016.43
11.0,1.0,1.0,72,1013.28
3.0,1.0,1.0,72,939.24
1.0,3.0,1.0,72,860.67
2.0,6.0,0.0,72,858.41
5.0,6.0,0.0,72,856.43
11.0,1.0,1.0,72,848.87
11.0,1.0,1.0,72,831.8
2.0,6.0,1.0,72,828.41
0.0,13.0,0.0,72,796.8
10.0,6.0,1.0,72,770.73
11.0,1.0,0.0,72,764.62
2.0,15.0,1.0,72,759.57
3.0,1.0,0.0,72,746.6
3.0,6.0,1.0,72,730.0
10.0,1.0,1.0,72,726.13
11.0,6.0,0.0,72,705.76
11.0,6.0,1.0,72,698.2
11.0,6.0,0.0,72,668.74
11.0,6.0,0.0,72,659.07
11.0,5.0,1.0,72,653.18
2.0,6.0,0.0,72,636.15
3.0,15.0,1.0,72,613.65
11.0,6.0,1.0,72,610.16
11.0,1.0,1.0,72,591.15
2.0,15.0,1.0,72,588.19
1.0,15.0,1.0,72,582.62
5.0,14.0,0.0,72,551.4
11.0,6.0,1.0,72,544.11
11.0,6.0,0.0,72,540.38
3.0,1.0,0.0,72,527.11
11.0,6.0,0.0,72,524.69
11.0,6.0,0.0,72,500.0
5.0,6.0,0.0,72,477.8
1.0,6.0,1.0,72,471.35
11.0,6.0,0.0,72,470.84
6.0,6.0,0.0,72,439.45
3.0,1.0,0.0,72,419.92
8.0,1.0,1.0,72,417.97
10.0,6.0,0.0,72,404.0
12.0,6.0,0.0,72,394.48
1.0,9.0,1.0,72,393.5
5.0,1.0,0.0,72,386.35
11.0,6.0,0.0,72,379.28
0.0,6.0,1.0,72,378.67
1.0,6.0,1.0,72,368.45
11.0,6.0,1.0,72,362.46
11.0,0.0,1.0,72,360.83
3.0,6.0,0.0,72,332.72
1.0,1.0,0.0,72,331.57
5.0,15.0,1.0,72,312.7
8.0,6.0,1.0,72,309.67
12.0,8.0,0.0,72,292.44
6.0,1.0,1.0,72,267.68
12.0,1.0,1.0,72,265.23
5.0,1.0,0.0,72,264.91
11.0,11.0,1.0,72,261.64
1.0,3.0,1.0,72,260.56
11.0,1.0,1.0,72,248.69
11.0,14.0,1.0,72,243.38
11.0,6.0,1.0,72,235.51
8.0,0.0,1.0,72,225.16
5.0,14.0,0.0,72,224.66
1.0,1.0,1.0,72,221.7
6.0,0.0,0.0,72,221.04
5.0,6.0,1.0,72,217.44
9.0,1.0,1.0,72,217.21
2.0,1.0,0.0,72,210.0
8.0,1.0,1.0,72,195.0
3.0,6.0,1.0,72,189.57
5.0,6.0,1.0,72,187.73
12.0,6.0,0.0,72,171.35
1.0,0.0,1.0,72,162.59
11.0,0.0,1.0,72,150.95
3.0,6.0,0.0,72,137.1
11.0,0.0,1.0,72,123.92
11.0,0.0,1.0,72,120.76
6.0,6.0,1.0,72,111.3
11.0,6.0,1.0,72,103.75
11.0,6.0,1.0,72,98.22
11.0,6.0,0.0,72,96.45
3.0,15.0,1.0,72,75.0
5.0,6.0,0.0,72,51.37
1.0,13.0,1.0,72,50.0
3.0,1.0,0.0,72,50.0
3.0,1.0,0.0,72,22.55
3.0,6.0,0.0,72,20.93
11.0,6.0,1.0,72,15.0
5.0,6.0,0.0,71,13303.17
4.0,0.0,0.0,71,11511.72
1.0,1.0,0.0,71,8034.83
2.0,6.0,1.0,71,7751.01
11.0,8.0,1.0,71,7135.59
11.0,1.0,1.0,71,6768.71
8.0,6.0,0.0,71,6593.17
11.0,1.0,1.0,71,6463.21
4.0,6.0,1.0,71,6267.53
1.0,6.0,0.0,71,6210.66
12.0,6.0,0.0,71,6090.02
4.0,0.0,0.0,71,5812.6
11.0,0.0,0.0,71,5344.67
11.0,14.0,1.0,71,5175.2
3.0,1.0,1.0,71,4924.74
4.0,6.0,0.0,71,4635.37
4.0,7.0,0.0,71,4543.95
0.0,14.0,1.0,71,3872.81
11.0,6.0,1.0,71,3806.45
11.0,6.0,1.0,71,3510.27
3.0,6.0,1.0,71,3387.75
11.0,1.0,0.0,71,3103.56
11.0,14.0,1.0,71,2978.34
1.0,6.0,0.0,71,2968.49
5.0,1.0,0.0,71,2960.83
2.0,6.0,0.0,71,2909.74
11.0,6.0,0.0,71,2718.87
3.0,15.0,1.0,71,2570.92
12.0,1.0,1.0,71,2489.27
3.0,1.0,1.0,71,2436.6
5.0,15.0,0.0,71,2390.0
11.0,6.0,1.0,71,2299.2
4.0,0.0,1.0,71,2274.7
11.0,1.0,1.0,71,2194.43
9.0,14.0,1.0,71,2152.38
9.0,3.0,1.0,71,2097.21
11.0,7.0,0.0,71,1945.2
2.0,6.0,1.0,71,1881.4
11.0,2.0,1.0,71,1837.28
11.0,0.0,1.0,71,1824.53
3.0,3.0,1.0,71,1812.15
1.0,6.0,1.0,71,1765.57
3.0,8.0,1.0,71,1727.33
6.0,6.0,1.0,71,1700.22
11.0,6.0,1.0,71,1676.39
1.0,6.0,1.0,71,1676.0
4.0,0.0,1.0,71,1655.87
12.0,1.0,1.0,71,1643.5
10.0,15.0,1.0,71,1627.0
1.0,7.0,0.0,71,1618.47
8.0,6.0,1.0,71,1578.3
1.0,6.0,1.0,71,1505.43
11.0,1.0,0.0,71,1484.96
11.0,1.0,1.0,71,1424.51
1.0,6.0,1.0,71,1379.86
1.0,1.0,1.0,71,1364.79
11.0,6.0,0.0,71,1362.3
1.0,6.0,0.0,71,1353.43
1.0,15.0,1.0,71,1331.73
9.0,6.0,1.0,71,1308.64
11.0,6.0,0.0,71,1288.68
1.0,1.0,1.0,71,1265.9
1.0,6.0,0.0,71,1238.87
11.0,0.0,1.0,71,1235.07
11.0,0.0,1.0,71,1217.1
11.0,6.0,1.0,71,1215.4
0.0,1.0,0.0,71,1206.44
11.0,6.0,1.0,71,1172.96
1.0,1.0,0.0,71,1153.12
12.0,6.0,0.0,71,1140.02
2.0,1.0,1.0,71,1114.88
4.0,8.0,1.0,71,1097.59
4.0,1.0,0.0,71,1097.41
3.0,6.0,1.0,71,1069.46
1.0,0.0,1.0,71,1031.69
1.0,1.0,1.0,71,1016.0
11.0,1.0,0.0,71,1015.0
3.0,7.0,1.0,71,1002.85
1.0,15.0,1.0,71,989.53
6.0,6.0,1.0,71,923.79
11.0,6.0,0.0,71,913.17
1.0,6.0,0.0,71,910.01
2.0,1.0,1.0,71,900.0
10.0,1.0,0.0,71,869.93
11.0,1.0,0.0,71,861.79
12.0,6.0,1.0,71,857.4
1.0,1.0,0.0,71,856.81
8.0,6.0,1.0,71,841.73
11.0,1.0,1.0,71,812.98
0.0,0.0,0.0,71,797.42
4.0,0.0,1.0,71,787.22
5.0,6.0,0.0,71,784.39
11.0,6.0,0.0,71,769.13
1.0,6.0,1.0,71,766.9
11.0,3.0,1.0,71,763.66
1.0,1.0,0.0,71,759.15
11.0,3.0,0.0,71,757.19
3.0,1.0,1.0,71,756.38
11.0,6.0,1.0,71,750.0
11.0,1.0,0.0,71,738.51
9.0,6.0,0.0,71,731.03
10.0,8.0,1.0,71,730.59
3.0,0.0,0.0,71,700.0
11.0,6.0,0.0,71,696.83
4.0,6.0,0.0,71,693.96
11.0,1.0,0.0,71,681.14
11.0,7.0,0.0,71,680.01
11.0,14.0,0.0,71,679.2
11.0,6.0,1.0,71,678.49
5.0,6.0,1.0,71,673.93
6.0,1.0,0.0,71,636.7
6.0,3.0,1.0,71,629.68
11.0,6.0,0.0,71,623.89
4.0,6.0,1.0,71,597.06
3.0,7.0,1.0,71,593.14
8.0,6.0,1.0,71,579.38
1.0,6.0,1.0,71,579.18
1.0,6.0,0.0,71,576.57
11.0,6.0,1.0,71,564.6
9.0,0.0,0.0,71,562.05
11.0,6.0,1.0,71,555.61
11.0,0.0,1.0,71,544.14
11.0,6.0,1.0,71,543.54
11.0,7.0,1.0,71,541.67
9.0,1.0,0.0,71,527.34
12.0,6.0,0.0,71,525.23
12.0,3.0,0.0,71,525.14
11.0,2.0,1.0,71,516.87
11.0,6.0,1.0,71,500.0
1.0,6.0,1.0,71,499.91
3.0,6.0,0.0,71,497.22
5.0,6.0,1.0,71,465.04
4.0,6.0,1.0,71,451.31
11.0,6.0,0.0,71,445.92
1.0,14.0,1.0,71,439.08
3.0,7.0,0.0,71,394.0
12.0,1.0,1.0,71,364.63
0.0,0.0,0.0,71,342.24
11.0,6.0,0.0,71,335.58
3.0,6.0,0.0,71,332.06
1.0,6.0,0.0,71,331.96
11.0,6.0,1.0,71,315.53
11.0,1.0,0.0,71,315.0
12.0,15.0,0.0,71,309.53
4.0,6.0,1.0,71,308.96
4.0,6.0,0.0,71,298.19
11.0,6.0,1.0,71,296.64
3.0,15.0,1.0,71,296.61
11.0,1.0,1.0,71,280.36
11.0,6.0,0.0,71,276.41
1.0,0.0,1.0,71,271.36
11.0,1.0,0.0,71,221.76
11.0,1.0,1.0,71,220.76
11.0,6.0,1.0,71,216.67
1.0,6.0,0.0,71,151.75
11.0,15.0,1.0,71,111.99
4.0,1.0,1.0,71,87.0
1.0,1.0,0.0,71,10.0
6.0,11.0,0.0,70,21404.96
4.0,11.0,0.0,70,19348.67
11.0,8.0,1.0,70,17381.23
11.0,0.0,0.0,70,14958.11
4.0,0.0,0.0,70,13835.56
2.0,8.0,1.0,70,10527.4
11.0,7.0,0.0,70,8899.39
1.0,17.0,1.0,70,8785.14
5.0,7.0,1.0,70,7851.75
4.0,0.0,1.0,70,7751.55
11.0,8.0,0.0,70,7240.46
12.0,8.0,0.0,70,6686.93
11.0,10.0,1.0,70,5711.53
1.0,7.0,1.0,70,5705.38
11.0,9.0,0.0,70,4784.73
8.0,1.0,0.0,70,4140.34
5.0,7.0,0.0,70,3804.44
4.0,11.0,1.0,70,3760.07
3.0,7.0,1.0,70,3649.93
1.0,11.0,1.0,70,3100.86
11.0,7.0,0.0,70,3000.0
8.0,0.0,1.0,70,2839.35
11.0,7.0,1.0,70,2819.38
11.0,8.0,0.0,70,2757.83
1.0,3.0,1.0,70,2664.91
11.0,0.0,1.0,70,2604.35
11.0,7.0,0.0,70,2565.84
9.0,7.0,1.0,70,2498.83
1.0,16.0,1.0,70,2498.36
3.0,8.0,1.0,70,2390.4
11.0,7.0,0.0,70,2261.71
9.0,0.0,1.0,70,2221.87
11.0,7.0,1.0,70,2139.9
1.0,1.0,0.0,70,2098.31
11.0,8.0,0.0,70,2000.0
12.0,7.0,0.0,70,1908.4
2.0,1.0,1.0,70,1815.31
8.0,9.0,1.0,70,1708.23
2.0,0.0,1.0,70,1642.47
12.0,8.0,1.0,70,1639.82
3.0,8.0,1.0,70,1600.0
6.0,8.0,1.0,70,1588.1
1.0,17.0,1.0,70,1556.03
1.0,0.0,1.0,70,1505.2
4.0,7.0,1.0,70,1500.48
3.0,8.0,1.0,70,1470.11
11.0,17.0,1.0,70,1460.86
11.0,8.0,1.0,70,1428.0
1.0,17.0,1.0,70,1412.0
4.0,8.0,1.0,70,1400.07
0.0,8.0,1.0,70,1397.89
11.0,3.0,0.0,70,1388.57
2.0,8.0,1.0,70,1363.23
0.0,8.0,1.0,70,1347.91
3.0,9.0,0.0,70,1308.68
5.0,7.0,0.0,70,1292.04
11.0,0.0,0.0,70,1273.97
2.0,8.0,1.0,70,1232.48
11.0,7.0,0.0,70,1200.0
0.0,0.0,0.0,70,1132.41
1.0,7.0,0.0,70,1124.34
3.0,7.0,1.0,70,1113.37
11.0,8.0,1.0,70,1100.0
11.0,13.0,1.0,70,1078.04
8.0,7.0,1.0,70,1007.6
11.0,16.0,1.0,70,998.93
4.0,0.0,1.0,70,998.69
1.0,1.0,1.0,70,993.19
11.0,1.0,0.0,70,986.4
1.0,1.0,1.0,70,975.5
3.0,8.0,0.0,70,972.95
1.0,8.0,1.0,70,964.22
10.0,17.0,1.0,70,948.7
2.0,8.0,1.0,70,931.33
5.0,7.0,0.0,70,905.03
2.0,1.0,1.0,70,898.55
9.0,3.0,1.0,70,843.56
11.0,0.0,0.0,70,841.13
1.0,0.0,0.0,70,834.82
11.0,0.0,1.0,70,822.1
10.0,7.0,0.0,70,812.89
11.0,1.0,1.0,70,798.43
3.0,7.0,0.0,70,784.78
11.0,0.0,0.0,70,762.22
12.0,8.0,1.0,70,761.22
10.0,0.0,0.0,70,754.56
11.0,8.0,0.0,70,733.64
5.0,7.0,1.0,70,724.08
4.0,0.0,0.0,70,710.2
11.0,13.0,1.0,70,707.61
0.0,16.0,0.0,70,707.4
6.0,1.0,0.0,70,685.71
4.0,7.0,0.0,70,683.06
3.0,8.0,0.0,70,675.47
1.0,8.0,1.0,70,674.7
1.0,8.0,1.0,70,667.0
1.0,7.0,1.0,70,646.16
11.0,7.0,1.0,70,622.53
12.0,8.0,1.0,70,620.8
4.0,0.0,1.0,70,611.58
3.0,8.0,1.0,70,610.66
4.0,0.0,1.0,70,608.88
11.0,14.0,1.0,70,604.95
11.0,5.0,1.0,70,600.59
11.0,8.0,1.0,70,587.51
12.0,8.0,0.0,70,580.48
10.0,17.0,1.0,70,569.8
12.0,7.0,1.0,70,532.14
9.0,7.0,1.0,70,498.42
11.0,1.0,1.0,70,494.21
3.0,8.0,0.0,70,490.25
12.0,7.0,0.0,70,489.73
11.0,7.0,0.0,70,479.66
0.0,1.0,1.0,70,472.72
11.0,7.0,1.0,70,465.5
6.0,8.0,0.0,70,460.22
12.0,11.0,1.0,70,457.31
3.0,8.0,1.0,70,446.57
11.0,9.0,0.0,70,426.3
4.0,0.0,0.0,70,425.76
2.0,1.0,1.0,70,396.76
11.0,1.0,1.0,70,376.06
8.0,3.0,1.0,70,369.59
3.0,7.0,1.0,70,354.86
11.0,0.0,0.0,70,329.91
11.0,0.0,1.0,70,316.5
6.0,7.0,0.0,70,295.69
3.0,8.0,1.0,70,280.45
11.0,8.0,0.0,70,272.83
1.0,0.0,0.0,70,272.01
11.0,1.0,1.0,70,268.6
3.0,7.0,1.0,70,258.5
3.0,8.0,1.0,70,254.2
11.0,7.0,1.0,70,252.0
4.0,8.0,1.0,70,246.96
10.0,14.0,0.0,70,237.39
10.0,7.0,0.0,70,191.09
11.0,17.0,1.0,70,172.95
11.0,17.0,1.0,70,170.46
11.0,8.0,1.0,70,149.63
0.0,7.0,0.0,70,111.56
1.0,0.0,1.0,70,64.0
11.0,0.0,1.0,70,53.98
12.0,7.0,1.0,70,50.0
5.0,7.0,0.0,69,60000.0
1.0,1.0,1.0,69,17240.81
11.0,8.0,1.0,69,15210.32
6.0,7.0,1.0,69,11392.59
3.0,7.0,0.0,69,9872.23
4.0,7.0,0.0,69,9756.78
1.0,7.0,1.0,69,8866.14
0.0,7.0,0.0,69,7523.88
11.0,7.0,0.0,69,5638.67
4.0,0.0,0.0,69,4643.8
1.0,7.0,1.0,69,4619.0
9.0,0.0,0.0,69,4592.5
2.0,8.0,1.0,69,4586.0
11.0,0.0,1.0,69,4161.48
11.0,7.0,1.0,69,4016.56
11.0,10.0,1.0,69,4000.0
8.0,1.0,1.0,69,3864.06
11.0,0.0,1.0,69,3741.14
12.0,8.0,0.0,69,3725.26
12.0,11.0,1.0,69,3523.9
11.0,0.0,1.0,69,3500.0
12.0,8.0,1.0,69,3437.17
6.0,13.0,1.0,69,3401.33
8.0,1.0,0.0,69,3123.61
0.0,8.0,0.0,69,3064.5
6.0,11.0,1.0,69,3007.96
11.0,1.0,1.0,69,2963.39
4.0,8.0,1.0,69,2848.08
12.0,7.0,0.0,69,2773.08
1.0,0.0,1.0,69,2533.0
5.0,17.0,1.0,69,2431.79
4.0,0.0,0.0,69,2378.85
11.0,7.0,1.0,69,2235.69
9.0,11.0,1.0,69,2202.5
6.0,16.0,1.0,69,2192.98
10.0,16.0,1.0,69,2182.08
11.0,17.0,1.0,69,2143.83
1.0,3.0,0.0,69,2066.24
9.0,8.0,0.0,69,2061.95
1.0,7.0,1.0,69,2025.0
2.0,7.0,1.0,69,2003.4
4.0,1.0,1.0,69,1888.25
3.0,7.0,1.0,69,1863.54
12.0,8.0,1.0,69,1856.45
1.0,7.0,0.0,69,1821.66
6.0,8.0,1.0,69,1752.16
1.0,14.0,0.0,69,1731.0
8.0,1.0,0.0,69,1709.08
11.0,1.0,0.0,69,1686.2
11.0,2.0,0.0,69,1650.0
3.0,8.0,1.0,69,1648.41
11.0,0.0,0.0,69,1613.75
11.0,8.0,0.0,69,1601.01
4.0,8.0,0.0,69,1599.07
11.0,8.0,1.0,69,1592.26
11.0,1.0,1.0,69,1552.37
11.0,11.0,1.0,69,1548.0
6.0,0.0,0.0,69,1543.88
11.0,11.0,1.0,69,1502.55
11.0,8.0,0.0,69,1441.86
11.0,1.0,1.0,69,1430.52
8.0,5.0,1.0,69,1428.87
4.0,8.0,1.0,69,1424.07
12.0,8.0,1.0,69,1381.16
11.0,7.0,0.0,69,1376.59
8.0,1.0,0.0,69,1346.31
1.0,0.0,1.0,69,1342.04
3.0,7.0,1.0,69,1336.26
12.0,8.0,0.0,69,1251.4
1.0,7.0,0.0,69,1248.01
3.0,8.0,0.0,69,1194.82
11.0,1.0,1.0,69,1160.5
11.0,7.0,1.0,69,1136.97
4.0,0.0,0.0,69,1117.99
2.0,0.0,0.0,69,1117.82
11.0,5.0,1.0,69,1112.54
2.0,1.0,1.0,69,1085.0
3.0,11.0,1.0,69,1079.39
0.0,7.0,0.0,69,1065.7
3.0,7.0,0.0,69,1058.27
11.0,0.0,1.0,69,1047.49
1.0,8.0,0.0,69,1036.1
12.0,8.0,1.0,69,990.86
10.0,1.0,1.0,69,958.45
10.0,8.0,1.0,69,950.61
11.0,0.0,1.0,69,947.71
4.0,3.0,1.0,69,945.56
11.0,0.0,1.0,69,945.39
8.0,0.0,1.0,69,943.31
2.0,8.0,1.0,69,935.17
3.0,7.0,1.0,69,902.1
11.0,0.0,0.0,69,900.0
9.0,8.0,0.0,69,883.75
4.0,0.0,1.0,69,880.82
11.0,1.0,1.0,69,880.2
11.0,8.0,0.0,69,875.28
6.0,8.0,1.0,69,871.16
11.0,13.0,0.0,69,863.43
1.0,7.0,1.0,69,858.42
3.0,7.0,1.0,69,851.49
12.0,8.0,1.0,69,835.05
11.0,11.0,0.0,69,800.0
11.0,11.0,1.0,69,787.04
7.0,11.0,0.0,69,783.53
4.0,0.0,0.0,69,742.15
1.0,0.0,1.0,69,731.35
11.0,8.0,1.0,69,728.53
10.0,8.0,1.0,69,713.55
12.0,7.0,1.0,69,701.89
1.0,8.0,0.0,69,698.49
11.0,10.0,1.0,69,695.53
11.0,8.0,0.0,69,690.92
12.0,7.0,0.0,69,689.11
11.0,3.0,0.0,69,685.0
10.0,16.0,1.0,69,675.0
11.0,8.0,1.0,69,673.51
4.0,1.0,1.0,69,672.31
11.0,7.0,0.0,69,663.91
2.0,0.0,0.0,69,656.93
11.0,0.0,0.0,69,654.75
11.0,8.0,1.0,69,651.09
3.0,8.0,0.0,69,645.8
3.0,8.0,1.0,69,642.82
4.0,8.0,1.0,69,633.79
11.0,0.0,1.0,69,626.38
12.0,11.0,1.0,69,624.26
1.0,0.0,1.0,69,623.89
4.0,7.0,1.0,69,617.4
11.0,8.0,1.0,69,609.74
11.0,1.0,0.0,69,606.36
1.0,1.0,1.0,69,596.99
5.0,7.0,1.0,69,585.36
11.0,8.0,1.0,69,573.4
1.0,10.0,0.0,69,559.0
11.0,11.0,1.0,69,552.16
11.0,1.0,1.0,69,548.6
2.0,11.0,1.0,69,535.0
11.0,0.0,1.0,69,514.71
11.0,0.0,1.0,69,498.42
5.0,16.0,1.0,69,498.11
3.0,11.0,1.0,69,488.23
11.0,1.0,1.0,69,488.16
6.0,7.0,0.0,69,484.1
1.0,8.0,0.0,69,460.33
11.0,1.0,1.0,69,458.0
11.0,8.0,1.0,69,443.95
2.0,8.0,1.0,69,440.86
12.0,8.0,0.0,69,439.54
9.0,0.0,1.0,69,431.98
2.0,7.0,1.0,69,400.0
2.0,7.0,1.0,69,400.0
6.0,0.0,0.0,69,399.75
1.0,0.0,1.0,69,394.49
4.0,7.0,0.0,69,390.0
3.0,8.0,1.0,69,376.14
10.0,1.0,0.0,69,332.52
11.0,7.0,0.0,69,321.6
11.0,1.0,1.0,69,299.25
12.0,16.0,1.0,69,297.41
11.0,8.0,1.0,69,288.96
12.0,8.0,0.0,69,280.9
4.0,8.0,1.0,69,264.7
5.0,8.0,1.0,69,253.59
2.0,16.0,0.0,69,249.87
11.0,8.0,1.0,69,245.93
11.0,7.0,1.0,69,237.37
3.0,11.0,1.0,69,234.2
11.0,7.0,0.0,69,223.23
1.0,7.0,1.0,69,209.83
3.0,8.0,1.0,69,172.06
6.0,7.0,0.0,69,164.7
3.0,7.0,1.0,69,161.2
10.0,1.0,1.0,69,138.86
12.0,7.0,0.0,69,128.0
12.0,8.0,1.0,69,104.95
11.0,17.0,0.0,69,101.25
11.0,0.0,0.0,69,100.0
3.0,17.0,1.0,69,85.5
11.0,7.0,0.0,69,75.0
11.0,7.0,1.0,69,68.74
11.0,7.0,0.0,69,30.0
3.0,7.0,1.0,68,24624.44
12.0,11.0,1.0,68,14104.0
11.0,8.0,0.0,68,9562.71
4.0,7.0,1.0,68,9234.78
4.0,7.0,1.0,68,8381.6
11.0,1.0,1.0,68,8123.33
11.0,8.0,1.0,68,7389.16
11.0,1.0,0.0,68,6410.64
6.0,8.0,1.0,68,6386.3
11.0,0.0,1.0,68,6090.75
12.0,7.0,1.0,68,5905.64
11.0,1.0,0.0,68,5382.57
4.0,7.0,1.0,68,5311.27
4.0,0.0,1.0,68,5158.65
12.0,11.0,0.0,68,5035.93
12.0,7.0,1.0,68,5004.55
9.0,7.0,1.0,68,4689.9
